PASSENGERS,FREIGHT,MAIL,CARRIER_NAME,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_FIPS,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_FIPS,YEAR,QUARTER,MONTH
3713,20149,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,DAL,"Dallas, TX",TX,48,48113,2020,2,5
3753,38606,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SJC,"San Jose, CA",CA,6,6085,2020,2,5
3784,1805,0,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,PHX,"Phoenix, AZ",AZ,4,4013,2020,2,6
3828,13423,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SFO,"San Francisco, CA",CA,6,6075,2020,2,6
3939,1416,836,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,SEA,"Seattle, WA",WA,53,53033,2020,2,6
3957,3279,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,PDX,"Portland, OR",OR,41,23005,2020,1,2
4032,2527,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,ATL,"Atlanta, GA",GA,13,13121,2020,1,2
4075,3493,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,ATL,"Atlanta, GA",GA,13,13121,2020,1,1
4141,12055,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SEA,"Seattle, WA",WA,53,53033,2020,1,1
4267,3084,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,PDX,"Portland, OR",OR,41,23005,2020,1,1
4278,8038,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SEA,"Seattle, WA",WA,53,53033,2020,1,2
4310,8288,812,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,PHL,"Philadelphia, PA",PA,42,42101,2020,1,3
4472,13887,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,OAK,"Oakland, CA",CA,6,6001,2020,2,5
4486,4176,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,STL,"Saint Louis, MO",MO,29,29510,2020,2,6
4545,3001,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MCI,"Kansas City, MO",MO,29,29095,2020,1,2
4572,5645,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,AUS,"Austin, TX",TX,48,48453,2020,1,3
4639,2703,6188,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,DEN,"Denver, CO",CO,8,8031,2020,2,6
4914,2101,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,ABQ,"Albuquerque, NM",NM,35,35001,2020,1,2
4931,2276,0,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,MIA,"Miami, FL",FL,12,12086,2020,1,2
5003,1792,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,ABQ,"Albuquerque, NM",NM,35,35001,2020,1,1
5031,2418,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SAT,"San Antonio, TX",TX,48,48029,2020,1,1
5114,7227,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SAT,"San Antonio, TX",TX,48,48029,2020,1,2
5320,9200,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BNA,"Nashville, TN",TN,47,47037,2020,1,1
5336,14182,0,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,MIA,"Miami, FL",FL,12,12086,2020,1,1
5350,2634,17507,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,JFK,"New York, NY",NY,36,36061,2020,1,3
5438,1910,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,TUS,"Tucson, AZ",AZ,4,4019,2020,1,1
5439,1810,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,TUS,"Tucson, AZ",AZ,4,4019,2020,1,2
5529,7647,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,HOU,"Houston, TX",TX,48,48201,2020,1,3
5575,16830,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BWI,"Baltimore, MD",MD,24,24510,2020,1,3
5594,8115,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BNA,"Nashville, TN",TN,47,47037,2020,1,2
5610,27418,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,PHX,"Phoenix, AZ",AZ,4,4013,2020,2,5
5720,7382,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MCI,"Kansas City, MO",MO,29,29095,2020,1,1
5754,62182,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,DEN,"Denver, CO",CO,8,8031,2020,2,5
5844,18556,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MDW,"Chicago, IL",IL,17,17031,2020,2,6
5895,344,23795,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,SLC,"Salt Lake City, UT",UT,49,49035,2020,2,6
5956,1502,40203,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,IAD,"Washington, DC",VA,51,11001,2020,1,3
6029,7605,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SLC,"Salt Lake City, UT",UT,49,49035,2020,1,2
6290,9691,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SLC,"Salt Lake City, UT",UT,49,49035,2020,1,1
6497,6594,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,STL,"Saint Louis, MO",MO,29,29510,2020,1,2
6527,7247,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,RNO,"Reno, NV",NV,32,32031,2020,1,1
6592,34398,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SMF,"Sacramento, CA",CA,6,6067,2020,2,5
6622,7317,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,RNO,"Reno, NV",NV,32,32031,2020,1,2
6633,14816,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,DAL,"Dallas, TX",TX,48,48113,2020,2,6
6744,4974,13738,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,DTW,"Detroit, MI",MI,26,26163,2020,1,3
7146,9568,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,STL,"Saint Louis, MO",MO,29,29510,2020,1,1
7391,2591,19270,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,EWR,"Newark, NJ",NJ,34,34013,2020,1,3
7492,15724,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MDW,"Chicago, IL",IL,17,17031,2020,1,3
7573,13948,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,DAL,"Dallas, TX",TX,48,48113,2020,1,3
7625,1342,8601,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,SEA,"Seattle, WA",WA,53,53033,2020,1,3
8076,8702,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,AUS,"Austin, TX",TX,48,48453,2020,1,2
8187,24184,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BWI,"Baltimore, MD",MD,24,24510,2020,1,2
8365,8415,26728,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,CLT,"Charlotte, NC",NC,37,37119,2020,2,6
8373,29663,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SJC,"San Jose, CA",CA,6,6085,2020,2,6
8429,3627,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,AUS,"Austin, TX",TX,48,48453,2020,1,1
8446,3576,371,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,PHL,"Philadelphia, PA",PA,42,42101,2020,1,2
8511,14457,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,OAK,"Oakland, CA",CA,6,6001,2020,2,6
8820,11051,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SFO,"San Francisco, CA",CA,6,6075,2020,1,3
8875,3358,8999,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,DTW,"Detroit, MI",MI,26,26163,2020,1,2
8994,6320,792,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,PHL,"Philadelphia, PA",PA,42,42101,2020,1,1
9143,11865,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,BWI,"Baltimore, MD",MD,24,24510,2020,1,1
9166,5591,26528,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,ORD,"Chicago, IL",IL,17,17031,2020,1,3
9354,1936,12682,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,DTW,"Detroit, MI",MI,26,26163,2020,1,1
9447,1252,10601,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,ORD,"Chicago, IL",IL,17,17031,2020,1,3
9765,7300,45466,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,DFW,"Fort Worth, TX",TX,48,48439,2020,2,5
9976,16503,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,HOU,"Houston, TX",TX,48,48201,2020,1,2
10000,53103,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,DEN,"Denver, CO",CO,8,8031,2020,2,6
10060,1029,40872,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,IAD,"Washington, DC",VA,51,11001,2020,1,1
10093,14937,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,LAS,"Las Vegas, NV",NV,32,32003,2020,2,6
10449,18441,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,HOU,"Houston, TX",TX,48,48201,2020,1,1
10574,1135,26828,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,IAD,"Washington, DC",VA,51,11001,2020,1,2
10743,1868,37952,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,IAH,"Houston, TX",TX,48,48201,2020,1,3
11078,3187,716,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,SLC,"Salt Lake City, UT",UT,49,49035,2020,1,3
11156,10362,23356,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,MSP,"Minneapolis, MN",MN,27,27053,2020,1,3
11182,5004,7355,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,JFK,"New York, NY",NY,36,36061,2020,1,2
11206,828,11138,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,DEN,"Denver, CO",CO,8,8031,2020,1,3
11220,3348,14138,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,CLT,"Charlotte, NC",NC,37,37119,2020,1,3
11792,8248,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,LAS,"Las Vegas, NV",NV,32,32003,2020,1,3
11832,18531,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,DEN,"Denver, CO",CO,8,8031,2020,1,3
11843,30812,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MDW,"Chicago, IL",IL,17,17031,2020,1,2
12000,7795,11840,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,JFK,"New York, NY",NY,36,36061,2020,1,1
12150,22684,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,PHX,"Phoenix, AZ",AZ,4,4013,2020,2,6
12676,1717,0,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,SFO,"San Francisco, CA",CA,6,6075,2020,1,3
12879,18957,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,DAL,"Dallas, TX",TX,48,48113,2020,1,2
13065,1420,2411,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,ORD,"Chicago, IL",IL,17,17031,2020,1,2
13097,20105,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SMF,"Sacramento, CA",CA,6,6067,2020,2,6
13418,11083,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,DAL,"Dallas, TX",TX,48,48113,2020,1,1
13479,37352,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,MDW,"Chicago, IL",IL,17,17031,2020,1,1
13709,762,37171,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,PHX,"Phoenix, AZ",AZ,4,4013,2020,1,3
14243,3601,38648,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,EWR,"Newark, NJ",NJ,34,34013,2020,1,1
14282,11931,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,OAK,"Oakland, CA",CA,6,6001,2020,1,3
14528,13821,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,PHX,"Phoenix, AZ",AZ,4,4013,2020,1,3
14678,2825,23921,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,EWR,"Newark, NJ",NJ,34,34013,2020,1,2
14739,27100,62525,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,ATL,"Atlanta, GA",GA,13,13121,2020,1,3
16008,1265,4084,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,SEA,"Seattle, WA",WA,53,53033,2020,1,1
16018,886,5112,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,ORD,"Chicago, IL",IL,17,17031,2020,1,1
16615,1944,2295,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,SEA,"Seattle, WA",WA,53,53033,2020,1,2
16840,9643,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SJC,"San Jose, CA",CA,6,6085,2020,1,3
17167,18166,27142,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,MSP,"Minneapolis, MN",MN,27,27053,2020,1,1
17306,15294,17984,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,MSP,"Minneapolis, MN",MN,27,27053,2020,1,2
17420,10750,41217,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,ORD,"Chicago, IL",IL,17,17031,2020,1,2
18211,9147,9469,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,CLT,"Charlotte, NC",NC,37,37119,2020,1,2
18479,8017,71493,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,ORD,"Chicago, IL",IL,17,17031,2020,1,1
18714,17007,55784,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,DFW,"Fort Worth, TX",TX,48,48439,2020,2,6
19198,929,35931,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,IAH,"Houston, TX",TX,48,48201,2020,1,2
19451,10621,13193,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,CLT,"Charlotte, NC",NC,37,37119,2020,1,1
20007,13521,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SFO,"San Francisco, CA",CA,6,6075,2020,1,2
20026,7327,9300,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,DFW,"Fort Worth, TX",TX,48,48439,2020,1,3
20142,1655,11789,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,DEN,"Denver, CO",CO,8,8031,2020,1,2
20163,1084,54591,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,IAH,"Houston, TX",TX,48,48201,2020,1,1
20762,3932,469,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,SLC,"Salt Lake City, UT",UT,49,49035,2020,1,2
21002,19145,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,DEN,"Denver, CO",CO,8,8031,2020,1,2
21647,3006,63,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,SLC,"Salt Lake City, UT",UT,49,49035,2020,1,1
21707,2413,37173,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,DEN,"Denver, CO",CO,8,8031,2020,1,1
22609,10463,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SMF,"Sacramento, CA",CA,6,6067,2020,1,3
22675,18440,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SFO,"San Francisco, CA",CA,6,6075,2020,1,1
23280,13753,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,DEN,"Denver, CO",CO,8,8031,2020,1,1
24941,54439,18359,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,ATL,"Atlanta, GA",GA,13,13121,2020,1,2
25236,1756,29724,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,PHX,"Phoenix, AZ",AZ,4,4013,2020,1,2
26874,54523,24201,Delta Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,ATL,"Atlanta, GA",GA,13,13121,2020,1,1
27165,9675,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,LAS,"Las Vegas, NV",NV,32,32003,2020,1,2
27249,3282,43873,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,PHX,"Phoenix, AZ",AZ,4,4013,2020,1,1
27317,15665,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,PHX,"Phoenix, AZ",AZ,4,4013,2020,1,2
27896,15972,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,PHX,"Phoenix, AZ",AZ,4,4013,2020,1,1
27929,3662,0,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,SFO,"San Francisco, CA",CA,6,6075,2020,1,2
29061,1990,0,United Air Lines Inc.,SAN,"San Diego, CA",CA,6,6073,SFO,"San Francisco, CA",CA,6,6075,2020,1,1
29513,7270,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,LAS,"Las Vegas, NV",NV,32,32003,2020,1,1
30166,20644,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,OAK,"Oakland, CA",CA,6,6001,2020,1,2
32614,21239,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,OAK,"Oakland, CA",CA,6,6001,2020,1,1
35517,22313,16064,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,DFW,"Fort Worth, TX",TX,48,48439,2020,1,1
35549,22995,9173,American Airlines Inc.,SAN,"San Diego, CA",CA,6,6073,DFW,"Fort Worth, TX",TX,48,48439,2020,1,2
40423,12237,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SJC,"San Jose, CA",CA,6,6085,2020,1,2
42504,11498,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SJC,"San Jose, CA",CA,6,6085,2020,1,1
43529,10678,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SMF,"Sacramento, CA",CA,6,6067,2020,1,1
43728,6145,0,Southwest Airlines Co.,SAN,"San Diego, CA",CA,6,6073,SMF,"Sacramento, CA",CA,6,6067,2020,1,2
0,0,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,FAT,"Fresno, CA",CA,6,6019,2020,1,1
0,0,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,IAD,"Washington, DC",VA,51,11001,2020,1,1
0,95,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,CVG,"Cincinnati, OH",KY,21,39061,2020,1,3
0,176,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,SAT,"San Antonio, TX",TX,48,48029,2020,1,3
0,19,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,GEG,"Spokane, WA",WA,53,53063,2020,1,3
0,1,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,PDX,"Portland, OR",OR,41,23005,2020,1,3
0,215,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,MCI,"Kansas City, MO",MO,29,29095,2020,1,3
0,385,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,BWI,"Baltimore, MD",MD,24,24510,2020,1,2
0,1230,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,GEG,"Spokane, WA",WA,53,53063,2020,1,2
0,483,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,HOU,"Houston, TX",TX,48,48201,2020,1,2
0,45,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,BNA,"Nashville, TN",TN,47,47037,2020,1,2
0,0,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,FAT,"Fresno, CA",CA,6,6019,2020,1,3
0,0,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,ONT,"Ontario, CA",CA,6,#N/A,2020,1,3
0,0,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,ABQ,"Albuquerque, NM",NM,35,35001,2020,1,3
0,0,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,DFW,"Fort Worth, TX",TX,48,48439,2020,1,3
0,14218,8412,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,ORD,"Chicago, IL",IL,17,17031,2020,1,3
0,20677,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,IAH,"Houston, TX",TX,48,48201,2020,1,3
0,93990,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,GUM,"Guam, TT",TT,75,#N/A,2020,1,3
0,0,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,IAH,"Houston, TX",TX,48,48201,2020,1,3
0,56,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,SLC,"Salt Lake City, UT",UT,49,49035,2020,2,4
0,5,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,OAK,"Oakland, CA",CA,6,6001,2020,2,4
0,458,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,DAL,"Dallas, TX",TX,48,48113,2020,2,4
0,387237,137,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,ORD,"Chicago, IL",IL,17,17031,2020,2,6
0,12154,1865,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,IAH,"Houston, TX",TX,48,48201,2020,2,6
0,742031,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,GUM,"Guam, TT",TT,75,#N/A,2020,2,6
0,57,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,BOI,"Boise, ID",ID,16,16001,2020,1,1
0,279,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,GEG,"Spokane, WA",WA,53,53063,2020,1,1
0,0,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,FAT,"Fresno, CA",CA,6,6019,2020,1,2
0,0,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,COS,"Colorado Springs, CO",CO,8,8041,2020,1,2
0,0,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,CLE,"Cleveland, OH",OH,39,39035,2020,2,4
0,0,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,PSP,"Palm Springs, CA",CA,6,6065,2020,2,4
0,0,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,EUG,"Eugene, OR",OR,41,41039,2020,2,4
0,0,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,OGG,"Kahului, HI",HI,15,15009,2020,2,4
0,0,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,BUR,"Burbank, CA",CA,6,6037,2020,2,4
0,68205,3500,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,ORD,"Chicago, IL",IL,17,17031,2020,2,4
0,3931,8952,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,EWR,"Newark, NJ",NJ,34,34013,2020,2,4
0,179390,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,GUM,"Guam, TT",TT,75,#N/A,2020,2,4
0,35496,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,LAX,"Los Angeles, CA",CA,6,6037,2020,2,4
0,123,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,ELP,"El Paso, TX",TX,48,48141,2020,2,6
0,96,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,ATL,"Atlanta, GA",GA,13,13121,2020,2,6
0,0,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,SAT,"San Antonio, TX",TX,48,48029,2020,2,5
0,0,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,OGG,"Kahului, HI",HI,15,15009,2020,2,5
0,0,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,LIH,"Lihue, HI",HI,15,15007,2020,2,5
0,272845,27725,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,ORD,"Chicago, IL",IL,17,17031,2020,2,5
0,44067,2449,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,IAH,"Houston, TX",TX,48,48201,2020,2,5
0,72043,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,EWR,"Newark, NJ",NJ,34,34013,2020,2,5
0,228667,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,GUM,"Guam, TT",TT,75,#N/A,2020,2,5
0,14922,0,United Air Lines Inc.,SFO,"San Francisco, CA",CA,6,6075,IAD,"Washington, DC",VA,51,11001,2020,2,5
1,226,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,MSP,"Minneapolis, MN",MN,27,27053,2020,1,1
1,0,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,RNO,"Reno, NV",NV,32,32031,2020,1,1
1,0,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,LGA,"New York, NY",NY,36,36061,2020,1,1
1,105,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,MCO,"Orlando, FL",FL,12,12095,2020,1,1
1,89,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,MSP,"Minneapolis, MN",MN,27,27053,2020,2,6
1,26,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,PDX,"Portland, OR",OR,41,23005,2020,2,6
1,1247,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,SLC,"Salt Lake City, UT",UT,49,49035,2020,1,3
1,0,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,ICT,"Wichita, KS",KS,20,20173,2020,1,3
1,695,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,BUF,"Buffalo, NY",NY,36,36029,2020,1,2
1,0,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,RNO,"Reno, NV",NV,32,32031,2020,1,2
1,32,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,ATL,"Atlanta, GA",GA,13,13121,2020,2,4
1,0,0,American Airlines Inc.,SFO,"San Francisco, CA",CA,6,6075,SJU,"San Juan, PR",PR,72,#N/A,2020,2,6
2,0,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,TPA,"Tampa, FL",FL,12,12057,2020,1,3
2,0,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,ALB,"Albany, NY",NY,36,36001,2020,1,1
2,45,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,CMH,"Columbus, OH",OH,39,39049,2020,1,1
2,0,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,LBB,"Lubbock, TX",TX,48,48303,2020,1,1
2,52,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,MSY,"New Orleans, LA",LA,22,22071,2020,1,1
2,0,0,Southwest Airlines Co.,SFO,"San Francisco, CA",CA,6,6075,TUL,"Tulsa, OK",OK,40,40143,2020,1,1
